msisdn,iden_type_first,post_or_ppd_first,ntwk_type_first,open_dt_first,source_list_first,call_cnt_day_mean,called_cnt_day_mean,call_cnt_day_2s_mean,call_cnt_day_3m_mean,dispersion_rate_mean,roam_unknow_call_cnt_sum,local_unknow_call_cnt_sum,change_imei_times_max,opp_num_stu_cnt_max,stat_dt_min,stat_dt_max,stat_dt_count,is_passport,is_prepaid,total_calls,outbound_ratio,is_silent_receiver,short_call_ratio,roaming_ratio,is_sms_heavy,active_days,archetype,cluster
RMbNJoih1UrtKku7AsKjfg==,香港身份證,预付,4G,20250514.0,fraud_model_2,49.0,0.0,0.0,0.0,0.0,0,0,0,0,20250909,20250909,12,0,1,49.0,0.98,1,0.0,0.0,0,12,Wangiri Caller,4
RPTukNFx6fHWDNF5Q2cgzA==,香港身份證,预付,4G,20250514.0,fraud_model_2,28.0,0.0,0.0,0.0,0.0,0,0,0,0,20250914,20250914,4,0,1,28.0,0.9655172413793104,1,0.0,0.0,0,4,Wangiri Caller,1
RQgqVA9ubx5Apq8CtqA+bw==,0,预付,4G,20250409.0,fraud_model_2,28.0,0.0,0.0,0.0,0.0,0,0,0,0,20250811,20250811,12,0,1,28.0,0.9655172413793104,1,0.0,0.0,0,12,Wangiri Caller,1
RX6n9f+EoB5bNqOONldTVA==,香港身份證,预付,4G,20250228.0,fraud_model_2,61.0,0.0,0.0,0.0,0.0,0,0,0,0,20250907,20250907,32,0,1,61.0,0.9838709677419355,1,0.0,0.0,0,32,Wangiri Caller,4
Ra58yks75ibX0CSVkh6MAg==,香港身份證,预付,5G,20250902.0,fraud_model_2,30.0,0.0,0.0,0.0,0.0,0,0,0,0,20250925,20250925,64,0,1,30.0,0.967741935483871,1,0.0,0.0,0,64,Wangiri Caller,1
Rbs4ePYyX/UemJSntVt7JA==,香港身份證,预付,4G,20250502.0,fraud_model_2,52.0,0.0,0.0,0.0,0.0,0,0,0,0,20250923,20250923,80,0,1,52.0,0.9811320754716981,1,0.0,0.0,0,80,Wangiri Caller,4
RokN+TG42xfNbSnp/s/LzA==,香港身份證,预付,4G,20250502.0,fraud_model_2,101.0,0.0,0.0,0.0,0.0,0,0,0,0,20250829,20250829,36,0,1,101.0,0.9901960784313726,1,0.0,0.0,0,36,Wangiri Caller,0
RrskwyTkQ0SPXI+QHMgCDw==,香港身份證,预付,5G,20250903.0,fraud_model_2,10.0,0.0,0.0,0.0,0.0,0,0,0,0,20250929,20250929,6,0,1,10.0,0.9090909090909091,1,0.0,0.0,0,6,Wangiri Caller,5
S4bRHZjbxzv3Zb8zJv8ngg==,香港身份證,预付,4G,20250505.0,fraud_model_2,24.0,0.0,0.0,0.0,0.0,0,0,0,0,20250912,20250912,60,0,1,24.0,0.96,1,0.0,0.0,0,60,Wangiri Caller,1
S7GuCuscn6MoR8Ntq3UaXQ==,0,预付,4G,20250413.0,blacklist,52.0,0.0,0.0,0.0,0.0,0,0,0,0,20250928,20250928,27,0,1,52.0,0.9811320754716981,1,0.0,0.0,0,27,Wangiri Caller,4
SDBQj8P9SNoYwt+6KOg2ug==,香港身份證,预付,4G,20250502.0,fraud_model_2,22.0,0.0,0.0,0.0,0.0,0,0,0,0,20250920,20250920,24,0,1,22.0,0.9565217391304348,1,0.0,0.0,0,24,Wangiri Caller,1
SDbwIxzXgoAJXQtlzCUbbA==,香港身份證,预付,4G,20240902.0,fraud_model_2,29.0,0.0,0.0,0.0,0.0,0,0,0,0,20250910,20250910,4,0,1,29.0,0.9666666666666667,1,0.0,0.0,0,4,Wangiri Caller,1
SGmIdKQgLeaaG9/70V1QNA==,香港身份證,预付,4G,20250505.0,fraud_model_2,24.0,0.0,0.0,0.0,0.0,0,0,0,0,20250920,20250920,2,0,1,24.0,0.96,1,0.0,0.0,0,2,Wangiri Caller,1
Sa0p70nw/XKQVknzAZS0UA==,Hong Kong ID,后付,5G,20250907.0,blacklist,170.0,0.0,0.0,0.0,0.0,0,0,0,0,20250919,20250919,1,0,0,170.0,0.9941520467836257,1,0.0,0.0,0,1,Wangiri Caller,0
Sid/rIA2lyOaBbT2VOI99Q==,香港身份證,预付,4G,20250519.0,fraud_model_2,53.0,1.0,0.0,0.0,0.0,0,0,0,0,20250905,20250905,1,0,1,54.0,0.9636363636363636,0,0.0,0.0,0,1,Outbound Only,2
SmPtiUm5OwKw7KAvtKFO/w==,香港身份證,预付,5G,20250902.0,fraud_model_2,23.0,0.0,0.0,0.0,0.0,0,0,0,0,20251012,20251012,6,0,1,23.0,0.9583333333333334,1,0.0,0.0,0,6,Wangiri Caller,1
SunMjcEjMV2l4QC/EiGGmA==,香港身份證,预付,5G,20250902.0,fraud_model_2,29.0,0.0,0.0,0.0,0.0,0,0,0,0,20251007,20251007,4,0,1,29.0,0.9666666666666667,1,0.0,0.0,0,4,Wangiri Caller,1
SwXO4T8b7b85/v1zooLbYA==,商業登記證,预付,4G,20240825.0,fraud_model_2,36.0,0.0,0.0,0.0,0.0,0,0,0,0,20250911,20250911,12,0,1,36.0,0.972972972972973,1,0.0,0.0,0,12,Wangiri Caller,1
SyaeQkDTVgTMacPVCDI1Og==,Hong Kong ID,后付,5G,20250916.0,blacklist,52.0,0.0,0.0,0.0,0.0,0,0,0,0,20251104,20251104,1,0,0,52.0,0.9811320754716981,1,0.0,0.0,0,1,Wangiri Caller,4
T7thtOAMRGfbO2X8T4BLlw==,0,预付,5G,20250903.0,fraud_model_2,13.0,0.0,0.0,0.0,0.0,0,0,0,0,20250922,20250922,32,0,1,13.0,0.9285714285714286,1,0.0,0.0,0,32,Wangiri Caller,1
TQPKzPrH1vlh+7rOlP1GOg==,護照,预付,4G,20240801.0,fraud_model_2,55.0,0.0,0.0,0.0,0.0,0,0,0,0,20251019,20251019,4,1,1,55.0,0.9821428571428571,1,0.0,0.0,0,4,Wangiri Caller,4
TTfV0jTdxelw+nBl1f8rkA==,香港身份證,预付,5G,20250903.0,fraud_model_2,50.0,0.0,0.0,0.0,0.0,0,0,0,0,20250923,20250923,80,0,1,50.0,0.9803921568627451,1,0.0,0.0,0,80,Wangiri Caller,4
TYrQSfrx/mXRn40rV5kj6Q==,Hong Kong ID,后付,5G,20250907.0,blacklist,163.0,0.0,0.0,0.0,0.0,0,0,0,0,20251011,20251011,1,0,0,163.0,0.9939024390243902,1,0.0,0.0,0,1,Wangiri Caller,0
TbbNfccLMCyNYTFKchVLwg==,香港身份證,预付,5G,20250903.0,fraud_model_2,20.0,0.0,0.0,0.0,0.0,0,0,0,0,20250930,20250930,64,0,1,20.0,0.9523809523809523,1,0.0,0.0,0,64,Wangiri Caller,1
TbrCpQ3Axj31FUx6qka+CQ==,0,预付,5G,20250902.0,blacklist,92.0,0.0,0.0,0.0,0.0,0,0,0,0,20250928,20250928,27,0,1,92.0,0.989247311827957,1,0.0,0.0,0,27,Wangiri Caller,0
TlAYPfN6blWnAz7XS6FK8A==,商業登記證,预付,4G,20250528.0,fraud_model_2,71.0,0.0,0.0,0.0,0.0,0,0,0,0,20251026,20251026,24,0,1,71.0,0.9861111111111112,1,0.0,0.0,0,24,Wangiri Caller,4
TrjR02XzTLEO1s9MLdINoQ==,香港身份證,预付,4G,20250412.0,fraud_model_2,13.0,0.0,0.0,0.0,0.0,0,0,0,0,20250823,20250823,12,0,1,13.0,0.9285714285714286,1,0.0,0.0,0,12,Wangiri Caller,1
U0HukWLcocZN5n1bkA/pxA==,Hong Kong ID,后付,5G,20250907.0,blacklist,189.0,0.0,0.0,0.0,0.0,0,0,0,0,20250922,20250922,1,0,0,189.0,0.9947368421052631,1,0.0,0.0,0,1,Wangiri Caller,0
UPHVYqahavC+5Eh8jTaBdw==,往來港澳通行證,预付,5G,20240927.0,fraud_model_2,85.0,0.0,0.0,0.0,0.0,0,0,0,0,20250914,20250914,12,0,1,85.0,0.9883720930232558,1,0.0,0.0,0,12,Wangiri Caller,0
UQgc/FqmkBM7OvG8ektDzg==,香港身份證,预付,5G,20250903.0,fraud_model_2,15.0,0.0,0.0,0.0,0.0,0,0,0,0,20250923,20250923,36,0,1,15.0,0.9375,1,0.0,0.0,0,36,Wangiri Caller,1
URTb4wMtX9zr9NMVccX12A==,香港身份證,预付,5G,20250902.0,fraud_model_2,60.0,0.0,0.0,0.0,0.0,0,0,0,0,20251013,20251013,36,0,1,60.0,0.9836065573770492,1,0.0,0.0,0,36,Wangiri Caller,4
URs243y/xOG/ivAMJgFm8g==,香港身份證,预付,5G,20250902.0,fraud_model_2,31.0,0.0,0.0,0.0,0.0,0,0,0,0,20250926,20250926,90,0,1,31.0,0.96875,1,0.0,0.0,0,90,Wangiri Caller,1
UpT6Q5kq53vteItHWtEUFw==,香港身份證,预付,5G,20250902.0,fraud_model_2,23.0,0.0,0.0,0.0,0.0,0,0,0,0,20250929,20250929,8,0,1,23.0,0.9583333333333334,1,0.0,0.0,0,8,Wangiri Caller,1
UrF+3VzahHLnFaPta1Mgvg==,護照,预付,4G,20240801.0,fraud_model_2,64.0,0.0,0.0,0.0,0.0,0,0,0,0,20251027,20251027,12,1,1,64.0,0.9846153846153847,1,0.0,0.0,0,12,Wangiri Caller,4
Us1paePZxhjKE1vkE8hnnA==,往來港澳通行證,预付,4G,20250228.0,fraud_model_2,22.0,0.0,0.0,0.0,0.0,0,0,0,0,20250809,20250809,24,0,1,22.0,0.9565217391304348,1,0.0,0.0,0,24,Wangiri Caller,1
UwCBax8+839x42xkVs88MA==,香港身份證,预付,4G,20250228.0,fraud_model_2,50.0,0.0,0.0,0.0,0.0,0,0,0,0,20250906,20250906,12,0,1,50.0,0.9803921568627451,1,0.0,0.0,0,12,Wangiri Caller,4
V6Ps0L4usbx6nlEhTVmPLA==,香港身份證,预付,5G,20250902.0,fraud_model_2,18.0,0.0,0.0,0.0,0.0,0,0,0,0,20251007,20251007,4,0,1,18.0,0.9473684210526315,1,0.0,0.0,0,4,Wangiri Caller,1
VBRW5h+OzdOQpzR1WjkDJg==,香港身份證,预付,4G,20250521.0,fraud_model_2,46.0,0.0,0.0,0.0,0.0,0,0,0,0,20251111,20251111,4,0,1,46.0,0.9787234042553191,1,0.0,0.0,0,4,Wangiri Caller,4
VCNAVCec1pWazZ/w1HxJzg==,往來港澳通行證,预付,4G,20250412.0,fraud_model_2,36.0,0.0,0.0,0.0,0.0,0,0,0,0,20250803,20250803,30,0,1,36.0,0.972972972972973,1,0.0,0.0,0,30,Wangiri Caller,1
VPgwSUjdErWmtcowDmuyUA==,往來港澳通行證,预付,5G,20240927.0,fraud_model_2,44.0,0.0,0.0,0.0,0.0,0,0,0,0,20250912,20250912,18,0,1,44.0,0.9777777777777777,1,0.0,0.0,0,18,Wangiri Caller,4
VSZiSRn5bvv3I7Wxt9Mksg==,香港身份證,预付,4G,20250521.0,fraud_model_2,31.0,2.0,0.0,0.0,0.0,0,0,0,0,20251013,20251013,3,0,1,33.0,0.9117647058823529,0,0.0,0.0,0,3,Outbound Only,2
VURalK9ahE1BPB7uLIcxpQ==,香港身份證,预付,5G,20250903.0,fraud_model_2,37.0,0.0,0.0,0.0,0.0,0,0,0,0,20250930,20250930,24,0,1,37.0,0.9736842105263158,1,0.0,0.0,0,24,Wangiri Caller,1
VW42JhYN9Ap4iqzyL6NUhg==,香港身份證,预付,5G,20250902.0,fraud_model_2,88.0,0.0,0.0,0.0,0.0,0,0,0,0,20251001,20251001,80,0,1,88.0,0.9887640449438202,1,0.0,0.0,0,80,Wangiri Caller,0
VZR6NnMy7sxcev/tdSffxg==,Hong Kong ID,后付,5G,20250110.0,blacklist,172.0,6.0,0.0,0.0,0.0,0,0,0,0,20250917,20250917,1,0,0,178.0,0.9608938547486033,0,0.0,0.0,0,1,Outbound Only,2
Vb790YxJaddVfefLYR4vzw==,Hong Kong ID,后付,5G,20251010.0,blacklist,158.0,0.0,0.0,0.0,0.0,0,0,0,0,20251022,20251022,2,0,0,158.0,0.9937106918238994,1,0.0,0.0,0,2,Wangiri Caller,0
VbZjm7dOhICAXoHmg3u19w==,香港身份證,预付,4G,20250502.0,fraud_model_2,51.0,0.0,0.0,0.0,0.0,0,0,0,0,20250927,20250927,8,0,1,51.0,0.9807692307692307,1,0.0,0.0,0,8,Wangiri Caller,4
VeCwNfbcHSFaSrRRYhh1ug==,香港身份證,预付,5G,20250902.0,fraud_model_2,39.0,0.0,0.0,0.0,0.0,0,0,0,0,20250930,20250930,36,0,1,39.0,0.975,1,0.0,0.0,0,36,Wangiri Caller,1
VpN1z5W8XU5fi4Xjwr+N8A==,香港身份證,预付,5G,20250902.0,fraud_model_2,28.0,0.0,0.0,0.0,0.0,0,0,0,0,20251005,20251005,4,0,1,28.0,0.9655172413793104,1,0.0,0.0,0,4,Wangiri Caller,1
VqnkByHXsS6dlKWRCX3vyA==,往來港澳通行證,预付,5G,20240927.0,fraud_model_2,49.0,0.0,0.0,0.0,0.0,0,0,0,0,20250916,20250916,6,0,1,49.0,0.98,1,0.0,0.0,0,6,Wangiri Caller,4
VtDJwogP/Y4blXEkAjqV0Q==,香港身份證,预付,4G,20250514.0,fraud_model_2,36.0,0.0,0.0,0.0,0.0,0,0,0,0,20250909,20250909,36,0,1,36.0,0.972972972972973,1,0.0,0.0,0,36,Wangiri Caller,1
W+eGhcmqfmQfBkIOyJhvbQ==,香港身份證,预付,4G,20250414.0,fraud_model_2,56.0,0.0,0.0,0.0,0.0,0,0,0,0,20250826,20250826,36,0,1,56.0,0.9824561403508771,1,0.0,0.0,0,36,Wangiri Caller,4
W20F0brU6dHr6+QU10eY8A==,Hong Kong ID,后付,5G,20230322.0,blacklist,118.0,0.0,0.0,0.0,0.0,0,0,0,0,20250706,20250706,1,0,0,118.0,0.9915966386554622,1,0.0,0.0,0,1,Wangiri Caller,0
W4osp2HD+2a+kasko6gpGA==,0,预付,4G,20241029.0,blacklist,23.0,0.0,0.0,0.0,0.0,0,0,0,0,20250929,20250929,48,0,1,23.0,0.9583333333333334,1,0.0,0.0,0,48,Wangiri Caller,1
WDmC0IHX5T6UHBSBqxXf8A==,Hong Kong ID,后付,5G,20250906.0,blacklist,68.0,0.0,0.0,0.0,0.0,0,0,0,0,20251003,20251003,1,0,0,68.0,0.9855072463768116,1,0.0,0.0,0,1,Wangiri Caller,4
WHd/CTTWj5S20xULH9gN2w==,香港身份證,预付,4G,20250505.0,fraud_model_2,21.0,0.0,0.0,0.0,0.0,0,0,0,0,20250906,20250906,4,0,1,21.0,0.9545454545454546,1,0.0,0.0,0,4,Wangiri Caller,1
WJUIkpmPatstSni1+vZ0hA==,香港身份證,预付,5G,20250902.0,fraud_model_2,45.0,0.0,0.0,0.0,0.0,0,0,0,0,20251012,20251012,12,0,1,45.0,0.9782608695652174,1,0.0,0.0,0,12,Wangiri Caller,4
WKM9m3Wlx17aoHF8OKURWw==,香港身份證,预付,4G,20250502.0,fraud_model_2,20.0,0.0,0.0,0.0,0.0,0,0,0,0,20250827,20250827,48,0,1,20.0,0.9523809523809523,1,0.0,0.0,0,48,Wangiri Caller,1
WMrNvi423jzFSOMLfW9s1w==,往來港澳通行證,预付,4G,20250228.0,fraud_model_2,11.0,0.0,0.0,0.0,0.0,0,0,0,0,20250810,20250810,80,0,1,11.0,0.9166666666666666,1,0.0,0.0,0,80,Wangiri Caller,5
WVlJdaX4OcZ2FQVgqG+skQ==,護照,预付,4G,20240801.0,fraud_model_2,119.0,0.0,0.0,0.0,0.0,0,0,0,0,20251021,20251021,12,1,1,119.0,0.9916666666666667,1,0.0,0.0,0,12,Wangiri Caller,0
WbuoAWVw9yfUfNxzk+xaUw==,往來港澳通行證,预付,4G,20250413.0,fraud_model_2,15.0,0.0,0.0,0.0,0.0,0,0,0,0,20250815,20250815,48,0,1,15.0,0.9375,1,0.0,0.0,0,48,Wangiri Caller,1
WkBin98FxSkiGRLV3X6fmQ==,香港身份證,预付,5G,20240927.0,fraud_model_2,15.0,0.0,0.0,0.0,0.0,0,0,0,0,20250829,20250829,8,0,1,15.0,0.9375,1,0.0,0.0,0,8,Wangiri Caller,1
Wmqjg7KxgQVaxZo0g0YhkQ==,香港身份證,预付,4G,20250502.0,fraud_model_2,11.0,0.0,0.0,0.0,0.0,0,0,0,0,20250915,20250915,24,0,1,11.0,0.9166666666666666,1,0.0,0.0,0,24,Wangiri Caller,5
Wo130pvtGbittyT/k+dZhg==,香港身份證,预付,5G,20250903.0,fraud_model_2,36.0,0.0,0.0,0.0,0.0,0,0,0,0,20250929,20250929,72,0,1,36.0,0.972972972972973,1,0.0,0.0,0,72,Wangiri Caller,1
Wu0lK9cy+uDQlZNSMdJgxw==,商業登記證,预付,4G,20250514.0,fraud_model_2,6.0,0.0,0.0,0.0,0.0,0,0,0,0,20250910,20250910,16,0,1,6.0,0.8571428571428571,1,0.0,0.0,0,16,Wangiri Caller,5
X2r7BmabIVRhd9sOkAPkhQ==,香港身份證,预付,4G,20250514.0,fraud_model_2,17.0,0.0,0.0,0.0,0.0,0,0,0,0,20250909,20250909,18,0,1,17.0,0.9444444444444444,1,0.0,0.0,0,18,Wangiri Caller,1
X320S2wvSVRzoW6Ns46AkQ==,香港身份證,预付,5G,20250903.0,fraud_model_2,53.0,0.0,0.0,0.0,0.0,0,0,0,0,20250921,20250921,72,0,1,53.0,0.9814814814814815,1,0.0,0.0,0,72,Wangiri Caller,4
X6I/yQvw2eu29v8FVZiLqQ==,護照,预付,4G,20240801.0,fraud_model_2,79.0,0.0,0.0,0.0,0.0,0,0,0,0,20251021,20251021,24,1,1,79.0,0.9875,1,0.0,0.0,0,24,Wangiri Caller,0
X9mZm5ew73WxZMOKxoQCVg==,香港身份證,预付,4G,20250505.0,fraud_model_2,21.0,0.0,0.0,0.0,0.0,0,0,0,0,20250909,20250909,6,0,1,21.0,0.9545454545454546,1,0.0,0.0,0,6,Wangiri Caller,1
XBbjTO8Ie939Va7xilGxPg==,香港身份證,预付,5G,20250903.0,fraud_model_2,4.0,0.0,0.0,0.0,0.0,0,0,0,0,20250923,20250923,96,0,1,4.0,0.8,1,0.0,0.0,0,96,Wangiri Caller,5
XrepSRod7TrEn3L2iR2DTw==,香港身份證,预付,4G,20250502.0,fraud_model_2,11.0,0.0,0.0,0.0,0.0,0,0,0,0,20250915,20250915,8,0,1,11.0,0.9166666666666666,1,0.0,0.0,0,8,Wangiri Caller,5
XtZBCmRIpumuvi5cTgE4YA==,香港身份證,预付,5G,20250903.0,fraud_model_2,24.0,0.0,0.0,0.0,0.0,0,0,0,0,20250923,20250923,4,0,1,24.0,0.96,1,0.0,0.0,0,4,Wangiri Caller,1
XwKw7/UZ6M6YgcFHmfaHXw==,香港身份證,预付,5G,20250902.0,fraud_model_2,3.0,0.0,0.0,0.0,0.0,0,0,0,0,20250926,20250926,24,0,1,3.0,0.75,1,0.0,0.0,0,24,Wangiri Caller,3
XxXUrvRWHokfQiHIF/nN+Q==,香港身份證,预付,4G,20250505.0,fraud_model_2,8.0,0.0,0.0,0.0,0.0,0,0,0,0,20250911,20250911,16,0,1,8.0,0.8888888888888888,1,0.0,0.0,0,16,Wangiri Caller,5
Y/KtBl/VvjT+HnIwFWYmxg==,護照,预付,4G,20240801.0,fraud_model_2,71.0,0.0,0.0,0.0,0.0,0,0,0,0,20251019,20251019,6,1,1,71.0,0.9861111111111112,1,0.0,0.0,0,6,Wangiri Caller,4
Y/wFMVquYAFifGaR40ePUw==,護照,预付,4G,20240801.0,fraud_model_2,66.0,0.0,0.0,0.0,0.0,0,0,0,0,20251019,20251019,4,1,1,66.0,0.9850746268656716,1,0.0,0.0,0,4,Wangiri Caller,4
YDE7OVqgRBbGVTXpkYdJag==,香港身份證,预付,5G,20250902.0,fraud_model_2,12.0,0.0,0.0,0.0,0.0,0,0,0,0,20250925,20250925,24,0,1,12.0,0.9230769230769231,1,0.0,0.0,0,24,Wangiri Caller,5
YHgffgER35Q7KpqAjPcXGg==,香港身份證,预付,4G,20250505.0,fraud_model_2,21.0,0.0,0.0,0.0,0.0,0,0,0,0,20250909,20250909,2,0,1,21.0,0.9545454545454546,1,0.0,0.0,0,2,Wangiri Caller,1
YPNRj3J8afRSjjLdeoXJZA==,護照,预付,4G,20240801.0,fraud_model_2,52.0,0.0,0.0,0.0,0.0,0,0,0,0,20251027,20251027,8,1,1,52.0,0.9811320754716981,1,0.0,0.0,0,8,Wangiri Caller,4
YTkrGvGbEcbj0Eryt/HwOw==,香港身份證,预付,4G,20250502.0,fraud_model_2,30.0,0.0,0.0,0.0,0.0,0,0,0,0,20250916,20250916,6,0,1,30.0,0.967741935483871,1,0.0,0.0,0,6,Wangiri Caller,1
YYDBoO2P/jCYVDgc2ez/QA==,香港身份證,预付,4G,20250228.0,fraud_model_2,64.0,0.0,0.0,0.0,0.0,0,0,0,0,20250906,20250906,12,0,1,64.0,0.9846153846153847,1,0.0,0.0,0,12,Wangiri Caller,4
YhmnkixUQqIMAgWlYrePzA==,香港身份證,预付,5G,20250902.0,fraud_model_2,2.0,0.0,0.0,0.0,0.0,0,0,0,0,20251016,20251016,48,0,1,2.0,0.6666666666666666,1,0.0,0.0,0,48,Wangiri Caller,3
YqQIpSDEWjm1fsGrmzu5vA==,商業登記證,预付,4G,20250413.0,fraud_model_2,20.0,0.0,0.0,0.0,0.0,0,0,0,0,20250904,20250904,4,0,1,20.0,0.9523809523809523,1,0.0,0.0,0,4,Wangiri Caller,1
Z5ZWWK1u2jwJ/T9T+GUrxQ==,香港身份證,预付,5G,20250330.0,fraud_model_2,44.0,0.0,0.0,0.0,0.0,0,0,0,0,20250826,20250826,32,0,1,44.0,0.9777777777777777,1,0.0,0.0,0,32,Wangiri Caller,4
Z6jPYUmTJb7yul2O5BT6nA==,香港身份證,预付,4G,20250505.0,fraud_model_2,23.0,0.0,0.0,0.0,0.0,0,0,0,0,20250907,20250907,12,0,1,23.0,0.9583333333333334,1,0.0,0.0,0,12,Wangiri Caller,1
ZBJ8FTUEgQ31109kSoGiQQ==,香港身份證,预付,4G,20250514.0,fraud_model_2,47.0,0.0,0.0,0.0,0.0,0,0,0,0,20250906,20250906,40,0,1,47.0,0.9791666666666666,1,0.0,0.0,0,40,Wangiri Caller,4
ZE3J8ZhinFNvTvcMbIaB2g==,護照,预付,4G,20240801.0,fraud_model_2,121.0,0.0,0.0,0.0,0.0,0,0,0,0,20251021,20251021,4,1,1,121.0,0.9918032786885246,1,0.0,0.0,0,4,Wangiri Caller,0
ZO13c9TzLnc+QdYEZBa5Iw==,往來港澳通行證,预付,4G,20250502.0,fraud_model_2,62.0,0.0,0.0,0.0,0.0,0,0,0,0,20250822,20250822,12,0,1,62.0,0.9841269841269841,1,0.0,0.0,0,12,Wangiri Caller,4
ZQh9jmmYo/BuFS3fywy8+Q==,香港身份證,预付,5G,20250902.0,fraud_model_2,33.0,0.0,0.0,0.0,0.0,0,0,0,0,20250922,20250922,24,0,1,33.0,0.9705882352941176,1,0.0,0.0,0,24,Wangiri Caller,1
ZuVVLxfJibdV7ihivmOH4Q==,香港身份證,预付,4G,20250413.0,fraud_model_2,47.0,0.0,0.0,0.0,0.0,0,0,0,0,20250910,20250910,18,0,1,47.0,0.9791666666666666,1,0.0,0.0,0,18,Wangiri Caller,4
ZumJVIuRE5/aH17Zl8fz5A==,香港身份證,预付,5G,20250902.0,fraud_model_2,26.0,0.0,0.0,0.0,0.0,0,0,0,0,20251008,20251008,6,0,1,26.0,0.9629629629629629,1,0.0,0.0,0,6,Wangiri Caller,1
ZwRYWmOmQkDOIYEHtIwZhQ==,護照,预付,4G,20240801.0,fraud_model_2,57.0,0.0,0.0,0.0,0.0,0,0,0,0,20251027,20251027,6,1,1,57.0,0.9827586206896551,1,0.0,0.0,0,6,Wangiri Caller,4
a/HX+L1dbMOTkM/z0jlMnA==,往來港澳通行證,预付,5G,20240927.0,fraud_model_2,53.0,0.0,0.0,0.0,0.0,0,0,0,0,20250917,20250917,36,0,1,53.0,0.9814814814814815,1,0.0,0.0,0,36,Wangiri Caller,4
a05wHNnuHFmowLwfWxKGBw==,香港身份證,预付,4G,20241029.0,fraud_model_2,49.0,5.0,0.0,3.0,0.0,0,0,1,0,20251124,20251124,2,0,1,54.0,0.8909090909090909,0,0.0,0.0,0,2,Outbound Only,2
a1cUtZKPuGaHDF5+DP/6Ng==,香港身份證,预付,4G,20250502.0,fraud_model_2,30.0,0.0,0.0,0.0,0.0,0,0,0,0,20250905,20250905,24,0,1,30.0,0.967741935483871,1,0.0,0.0,0,24,Wangiri Caller,1
a6REhsfvV+T2+KRTWYH/QA==,香港身份證,预付,5G,20250902.0,fraud_model_2,5.0,0.0,0.0,0.0,0.0,0,0,0,0,20251001,20251001,24,0,1,5.0,0.8333333333333334,1,0.0,0.0,0,24,Wangiri Caller,5
aKLDhlcRhjiMbr4mVIjeKQ==,往來港澳通行證,预付,4G,20250409.0,fraud_model_2,29.0,0.0,0.0,0.0,0.0,0,0,0,0,20250811,20250811,4,0,1,29.0,0.9666666666666667,1,0.0,0.0,0,4,Wangiri Caller,1
aOYllVkQUppLgeambefXUQ==,往來港澳通行證,预付,4G,20240522.0,fraud_model_2,6.0,0.0,0.0,0.0,0.0,0,0,0,0,20250805,20250805,40,0,1,6.0,0.8571428571428571,1,0.0,0.0,0,40,Wangiri Caller,5
aSCYVNmSncKWZhupB5Df5A==,香港身份證,预付,5G,20250903.0,fraud_model_2,20.0,0.0,0.0,0.0,0.0,0,0,0,0,20250926,20250926,48,0,1,20.0,0.9523809523809523,1,0.0,0.0,0,48,Wangiri Caller,1
agqmheXMZB8D84PtBk1gyA==,護照,预付,4G,20240801.0,fraud_model_2,61.0,0.0,0.0,0.0,0.0,0,0,0,0,20251019,20251019,6,1,1,61.0,0.9838709677419355,1,0.0,0.0,0,6,Wangiri Caller,4
agxbBOQFMnHrbBdzxgJIug==,BR No.,后付,5G,20231005.0,blacklist,267.0,17.0,0.0,0.0,0.0,0,0,0,0,20251104,20251104,1,0,0,284.0,0.9368421052631579,0,0.0,0.0,0,1,Outbound Only,2
am2c/KGkYFjqg1EtfRyJKg==,香港身份證,预付,5G,20250902.0,fraud_model_2,33.0,0.0,0.0,0.0,0.0,0,0,0,0,20250926,20250926,36,0,1,33.0,0.9705882352941176,1,0.0,0.0,0,36,Wangiri Caller,1
azODJxuSlIwqdwYS0lUJRA==,香港身份證,预付,5G,20250902.0,fraud_model_2,26.0,0.0,0.0,0.0,0.0,0,0,0,0,20251002,20251002,24,0,1,26.0,0.9629629629629629,1,0.0,0.0,0,24,Wangiri Caller,1
b1/bUD+30OhFctGSKnD71w==,BR No.,后付,4G,20230217.0,blacklist,241.0,0.0,0.0,0.0,0.0,0,0,0,0,20250921,20250921,1,0,0,241.0,0.9958677685950413,1,0.0,0.0,0,1,Wangiri Caller,0
b9Pq+KlPSBbPKGIRFhiJiQ==,香港身份證,预付,4G,20250502.0,fraud_model_2,14.0,0.0,0.0,0.0,0.0,0,0,0,0,20250908,20250908,12,0,1,14.0,0.9333333333333333,1,0.0,0.0,0,12,Wangiri Caller,1
bHtdXjeBsVuei4vO9y10Cw==,0,预付,4G,20250521.0,blacklist,38.0,0.0,0.0,0.0,0.0,0,0,0,0,20251011,20251011,12,0,1,38.0,0.9743589743589743,1,0.0,0.0,0,12,Wangiri Caller,1
bJjzAiJ+/5JIOqY3dJMAOA==,往來港澳通行證,预付,5G,20240927.0,fraud_model_2,89.0,0.0,0.0,0.0,0.0,0,0,0,0,20250915,20250915,8,0,1,89.0,0.9888888888888889,1,0.0,0.0,0,8,Wangiri Caller,0
bKqGtCg/P26V7Uoz2S59QA==,護照,预付,4G,20240801.0,fraud_model_2,35.0,0.0,0.0,0.0,0.0,0,0,0,0,20251014,20251014,12,1,1,35.0,0.9722222222222222,1,0.0,0.0,0,12,Wangiri Caller,1
